name,lon,lat,region,rtgm_2023_beta_0p5_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_5p0_rt_15_PoE_25
Big Sur CA,-121.75,36.25,so cal,0.725732065770811,390.75536366077,0.580520160208377,251.279514682885,0.791097461621518,470.603579979472,0.63002887646856,292.100179969631,0.919746879020537,615.90317452747,0.726741786264392,391.956844749951,0.222551442173307,388.262779943066,0.177559769985421,257.70566837755,0.242354111431756,462.945990378059,0.192228459602231,296.57238222355,0.280491420097738,629.5462819425,0.220485348676058,381.201111845834,0.101185815100175,385.343781948506,0.0803447926149052,255.702738291488,0.109353616162735,452.475664154021,0.0862120328031698,287.067171285339,0.124936790209078,597.683340472404,0.0974280830041963,357.898726376085,0.0365005504839311,389.447459070175,0.0282459968269886,245.393066627767,0.0382158652576151,421.605941982223,0.0297636431009483,270.751470457919,0.0426100507697001,516.628870622457,0.0328476515448393,328.903240129707,1.04005072849051,417.357378123592,0.872418735739335,262.937600266887,1.18031060318792,609.001039445574,0.977561256665096,351.324335117127,1.42818021978283,1032.62868608778,1.16468131652742,588.424624416434,0.583226271950163,400.652165028091,0.471778956423173,251.159326892057,0.640900805786241,488.254568911199,0.514251201325722,300.083920437563,0.748903069051357,666.035674119354,0.594362488400487,419.791669449296,0.287184492196745,392.536296030238,0.228747054604812,246.606913258881,0.310993827027211,452.563611301064,0.24567961450963,285.713268494415,0.356557604381571,594.217652064277,0.278537078539458,372.764446645169,0.0942146237964027,376.644304205864,0.073580803152096,248.910327373902,0.0996426631851386,420.004359899594,0.0767961045510017,265.506009936357,0.110969197210377,523.804639160634,0.0846639407201125,310.933298967007
Brawley CA,-115.55,33,so cal,1.78002089131731,364.362655932444,1.41829760872873,230.615319186809,1.87689208261547,404.12357134725,1.47301245207538,247.357668759895,2.08852141061933,506.734293982455,1.61277319967514,295.850730156385,0.569358983784946,355.711401850793,0.439468751105979,232.138377675225,0.58597846268001,375.676007656405,0.44690863943965,237.883062665076,0.636321275568767,436.194421565656,0.479476470263769,264.750740671959,0.255070412443703,354.833380791392,0.19519233634964,232.332943076812,0.26069511731329,369.233058499893,0.197033411690454,235.377854757845,0.280524878043062,420.189070932537,0.209500694351654,257.07419047352,0.0872009585676809,353.186342198207,0.0657359769978747,231.918383725024,0.0881712962000323,359.46311869666,0.0656018033688364,231.226712803227,0.0935954438008672,396.661424366884,0.0688463772696955,248.54558869699,1.8439795549948,415.460556810573,1.54967105199897,252.194094132219,2.06622384686548,581.462875884105,1.70368707213243,331.717933805276,2.44608596582772,1032.88810833439,1.97558154686538,506.966308804429,1.3336820727941,361.783572962793,1.04899624456062,231.931052834539,1.39389879260505,394.105848043058,1.08297611697022,244.57156382077,1.54096933741268,476.579390202103,1.1818752364483,285.420332032688,0.711958519863099,352.834422281686,0.546461287915111,231.232681441756,0.729466778244527,367.643773224563,0.553233089974989,235.784807785191,0.787897969667652,421.715760533565,0.590389742005102,262.404809164663,0.230187991497667,353.900286950977,0.17387102562246,233.057530402389,0.232878862670679,361.034916870681,0.173518034523926,232.448113162529,0.247197339137977,401.275776323366,0.181630815862628,246.865439589271
Century City CA,-118.4,34.05,so cal,1.08528542076412,381.495044245133,0.869020190350759,243.409996319145,1.167692433025,452.415984733806,0.924724734998706,273.2777810658,1.32778315346769,577.18701913265,1.03670294143935,344.865460719986,0.390835121673601,380.87551646223,0.308341686185857,241.679024677916,0.416114558853918,430.470545775599,0.325324736021234,265.404122934078,0.468579906181975,530.597813179969,0.362144529458563,325.146224282872,0.189881002793871,377.345548656529,0.14941551569438,239.39705408665,0.201195911546055,416.645630564034,0.156685992655773,261.143260577923,0.225115333550796,513.719506671872,0.173217292828955,318.226208920836,0.0737813788611334,377.996326960193,0.0575428711794855,239.07030738172,0.0769508242717426,404.41384791665,0.0595018621902273,252.766805236051,0.0849495640654005,479.587143069986,0.0642727373428606,289.495917049645,1.37439940825432,415.3286840739,1.15575600001489,262.042481215428,1.54628989341425,594.217872660184,1.27671335789369,338.836422903635,1.837723531341,1055.92737889711,1.48651177172352,524.62499846559,0.840475401169174,380.436674759005,0.673537147141452,243.46127715598,0.905292911995243,452.428483002692,0.717902720737314,274.124722280378,1.03253962108252,584.140851788358,0.808208276493094,348.990062929758,0.429253076984744,378.062268940654,0.338992661083062,239.544090922072,0.456423368645063,421.009975437486,0.356813879781,263.813969544316,0.512817517608794,526.359332374876,0.395950704821332,326.092355617365,0.138273910582316,366.183710875254,0.108378139696949,241.15650593049,0.14518645040878,402.686638321939,0.112309918727824,256.267027390083,0.160377357497249,496.201041172744,0.122261744885751,293.836414483728
Coalinga CA,-120.4,36.15,so cal,1.31690785607356,405.520559728213,1.09526183736574,257.604668194181,1.47101680125984,540.07324603952,1.20527277475692,329.510955235568,1.73854206401317,888.12435745797,1.39874797043826,472.168572971618,0.367096999108699,388.900022293512,0.299681257410056,247.75873004432,0.402206571144118,491.828520847472,0.324353676496894,292.206585985295,0.467011034709689,683.049469346238,0.370940633233137,399.026558223779,0.156540382388125,377.669806620074,0.12634169416479,246.369161659215,0.169309521777851,452.438539451652,0.135213039641343,279.31067774362,0.194100441089686,614.442175039431,0.152756993093855,357.988420188823,0.0520961915390168,369.436795839936,0.0412207531154167,238.875960802337,0.0552485411364242,409.89361653295,0.0431899073710049,260.051858897516,0.0615730684943032,504.913565732262,0.0475584695582493,313.974800909944,1.68206486136622,496.574242708895,1.44573882978013,289.124558963379,1.95958598587178,867.560788457282,1.65068807481248,462.164774092094,2.40884490044306,2052.48922560761,1.98416698375706,909.415001842615,0.912184326004152,406.81696046175,0.752777199257118,248.795796771354,1.01002291206007,512.224054304875,0.822315222795807,308.412757914847,1.18554840493941,774.412575197862,0.949510809949459,444.194706404936,0.433391036034995,383.136689877804,0.350659100276287,242.401614246103,0.469905168353031,452.070571124135,0.375944568933047,282.145520374314,0.540237523951542,621.736285984623,0.426160507459991,370.7878646544,0.133655548016008,365.228564228585,0.105113113257302,239.889326187153,0.140732920729739,403.200299213861,0.109788250887595,261.506928571156,0.156968023536366,505.894308090078,0.120824005242154,305.269696096065
Concord CA,-122,37.95,nor cal,1.24245816181623,383.493599492344,1.01071768219591,240.479426105956,1.34603783151356,456.772738465667,1.07804622203734,278.365469479389,1.53721525899896,630.763776964696,1.20888671805737,362.363433776691,0.378268768454039,376.876796820718,0.303062155484901,239.541609315232,0.405168343173435,443.089229997344,0.320455906443156,266.011885096485,0.458201380559868,565.048787657026,0.356908312380696,331.358648990975,0.167612830353056,374.140013478781,0.133848049969245,239.018446872058,0.178564124193775,432.664988593597,0.140568181033418,261.314062156529,0.20074276836062,545.629181803644,0.15555591069514,318.819081418232,0.0568255994757641,370.7384916266,0.0450136653184794,240.572047878123,0.0597694483800977,409.17621973421,0.0466221177706704,257.832243713962,0.0656708915931731,498.650019953901,0.0503814594612251,298.733684877742,1.53300903994603,429.750536497072,1.29749952475989,260.769824699298,1.73349626819113,657.524349355006,1.43726981855307,350.766666577236,2.06502448969704,1200.26519343292,1.67398861634057,579.550705521611,0.897134305222051,385.792263545024,0.72755783368866,239.652960654867,0.970473767569487,456.729772767666,0.776040866961075,274.599607381176,1.10960446171631,618.63932756433,0.873031050017432,360.548376876592,0.433197003926444,375.460293017693,0.346272358138657,237.433366519909,0.462425045622952,426.280648451946,0.364698392178561,263.600210252704,0.520836692637407,549.382732758208,0.404483063470879,330.354364876043,0.131706478411607,365.331630670834,0.103846448629464,237.011076598703,0.138606805695225,404.071127499786,0.107878485272434,255.74118452182,0.153278648894379,500.639463517418,0.117297325836994,295.996331364787
Cucamonga CA,-117.55,34.2,so cal,1.58402090827501,368.020249532934,1.28010155514999,233.011287906159,1.68844044003203,430.595848487344,1.33890444529205,254.555274498548,1.89177404547766,563.880196284896,1.47044448914783,310.236632764931,0.508833771891709,356.882467486063,0.400099670150566,233.605748715075,0.530327773665389,387.731606157569,0.410485296791051,244.216682470303,0.581689208313194,472.683085966861,0.443061736676559,276.914837675296,0.235559035244787,354.84064583142,0.182981215464976,233.062045849284,0.242926459757318,376.369729272452,0.185880901900738,238.528296387204,0.263464486019441,443.534341355194,0.198467296954765,263.780477924506,0.0870108217331761,353.951346557925,0.0655391596075739,231.823699233513,0.0879585910439127,360.105456608261,0.0653317609073089,230.748503952516,0.0932200328625225,396.267253948259,0.0684408873911778,247.402970988359,1.73912813990189,423.070401244659,1.46537401269822,251.130506508359,1.94730050581944,599.657860686346,1.60631855142572,328.489596879095,2.29745919544187,1072.55424486157,1.85327525070157,512.97658453025,1.22073403092351,361.944078220957,0.97331584988333,233.015912105326,1.28772735811739,407.781728294562,1.01066516195803,249.032968342811,1.43295951157813,516.826913528819,1.10652372259123,295.363039749913,0.66003686709349,356.61420380939,0.514228765908978,229.415085158849,0.682491003917149,378.475340211146,0.523632436025049,236.466101393954,0.742303984215942,443.472795847025,0.560834594270697,266.550706736605,0.22914004370657,354.626784944893,0.173105565535852,232.998500994966,0.23179392588437,361.752183555555,0.172602715548444,232.121899232777,0.245783580919857,401.748278827647,0.180315879969668,245.938244870244
Death Valley CA,-116.85,36.35,so cal,0.493217453170061,384.702015889505,0.365080263262807,250.191277543333,0.510880324789547,408.207355806256,0.37880819891121,261.993504458293,0.559253247782039,458.125153005808,0.414390114023053,295.241095246957,0.162135337293779,388.214319309656,0.123004055163708,257.437285241171,0.17179450003004,429.643077169416,0.130430315225789,278.309402050886,0.193002730895771,510.363991008414,0.146444784686665,329.259326258029,0.0763936850762588,393.500517855286,0.0587302140003932,254.217729974953,0.0811127287541919,439.345533414593,0.0621833285274768,276.884658145092,0.0909114566715906,512.863089094574,0.0693150153237886,330.298691105143,0.0270775427361947,380.224183498376,0.0219354509992589,276.186967820922,0.0288598489554793,424.778014452974,0.022738807477019,290.331273446951,0.0322687833053134,525.053199219304,0.0244277399252991,322.474234428065,0.720035508133143,373.599047492288,0.57124213871661,242.052990530212,0.767934409415887,429.620833545464,0.60436219924924,266.604702943261,0.869446440806273,541.02652121473,0.677030450527935,329.553429578661,0.427788757375272,391.327428013939,0.330448951480307,248.865509536621,0.456862860671154,430.362029716055,0.352678887280362,278.566701002663,0.5182265521082,526.00295661173,0.398580833610057,351.58840786249,0.217340993054472,384.504590812956,0.167137349982762,251.620214119318,0.231543720613478,426.798736324096,0.177654487075199,283.569283406034,0.261055083617828,530.145795802835,0.199237589672586,336.61439750701,0.0715230663119054,391.971214869205,0.0547650735945119,247.089250684783,0.075177630239564,425.964173344652,0.0574088158163864,265.747399080131,0.0834031288846675,495.545350884677,0.0628266722905814,308.502307128776
Diablo Canyon CA,-120.85,35.2,so cal,0.527579649084333,396.590316449599,0.408610655435573,250.058769905994,0.564554888516703,435.961519187206,0.437142547242788,280.184207567985,0.641764628491989,531.231281555123,0.49477026200676,352.552011277825,0.181567870786618,400.258165735459,0.142158757186384,249.88470510231,0.195716606602743,447.468621340019,0.15268986106609,283.913526370406,0.223936925852162,558.911841684323,0.173731837446361,366.41427414766,0.0865784787781758,389.484195813975,0.0676120582163165,246.745206307281,0.0924145444564753,433.119713628971,0.0721377432349446,278.707900794511,0.104651015094567,541.13263948298,0.0807753536739013,350.454816829528,0.0325598001635917,401.253025698781,0.0250940915331393,249.464605277709,0.0341210910115611,430.649551506936,0.025818558345491,261.239442699243,0.0372801360046701,496.818152148323,0.0280653535887814,301.409809774418,0.790388836997431,401.344147788747,0.646714325003964,249.896980109789,0.872536736768025,491.511482102657,0.70710843498529,306.464048886766,1.02487219722429,715.735108510792,0.819605364087993,431.341016143112,0.481014722476009,386.785390504919,0.382368680835206,254.374268707992,0.522584593921664,453.25484360862,0.413298818135374,298.730304454663,0.603267645447238,616.619174328943,0.473127844523962,375.32128163137,0.246142230729895,385.454361590353,0.193259794152528,249.781319219689,0.264083371669547,446.575441753686,0.206101566296031,277.532253482103,0.300111259732419,555.194646997467,0.232139903997525,343.624845293606,0.0838576687738812,375.819922813986,0.0645675932073546,240.392030930581,0.0879190124615608,407.064773896778,0.0673052737421652,259.13583922764,0.0972361390730059,488.912828455201,0.0736089043486208,307.224422023707
Eureka CA,-124.2,40.8,nor cal,1.65848843464399,372.551335183369,1.28227802435059,242.822100544421,1.74250431999576,409.921909314456,1.34387719818397,260.451213597496,1.94768427264207,488.407571562623,1.49517126817511,309.375381269925,0.479262708206486,364.52661563979,0.360722718040201,242.023380209992,0.494296153401563,381.389218147306,0.372746075430024,254.573961609194,0.542933677917856,441.475670904877,0.409265624363564,295.316353461447,0.208687398410159,367.026877580382,0.154904445308207,242.438115832558,0.21365423152862,378.959298653702,0.159103264080649,251.849495723084,0.232295862795312,427.309421724378,0.172961918831337,285.583922158652,0.0629762886391972,365.04844925733,0.0476146530677856,245.723794103444,0.0643666201995115,377.95963871633,0.0484882928452986,253.26157342348,0.069811482535891,433.072531364548,0.0516775183916771,275.219402557604,1.82991668327274,413.736396292992,1.51392392543358,256.906156365173,2.05165209089323,536.469024514751,1.67944960951291,335.811291711426,2.45064145525093,856.15805181137,1.97964523299372,493.068126278786,1.08703817958342,368.664469396914,0.84909111154881,243.998437333238,1.15056872428039,407.369337614661,0.896434168021721,270.728665973807,1.29873115128202,514.165888859061,1.00637179803769,324.772843880176,0.517366028312752,367.542237685448,0.396863030015202,246.290609304382,0.540641910358699,396.021039181804,0.413807244102614,263.696637829047,0.600023620626574,479.077309876336,0.456976816287119,302.842619717405,0.148140413286967,367.322535428533,0.113743020612716,242.156823439964,0.153809164101353,393.431015415336,0.117256521641508,252.685213140918,0.168679845957394,466.336395120913,0.127224495762359,285.113206941232
Fresno CA,-119.75,36.75,nor cal,0.423927211208012,384.220928028436,0.342370415408683,255.901151032969,0.464030286743594,467.716390088267,0.372251644507822,298.218942647135,0.542005412206317,663.881193992915,0.430801171318824,397.392320323122,0.162369435566876,399.803145368784,0.133580936459532,255.746163598285,0.180574634217889,529.053247518236,0.147147295890271,315.680396244327,0.214177875375878,773.568786922495,0.172368637251732,466.919193989785,0.0823319676992892,407.687718099357,0.0675847024565755,251.312166692447,0.0908082291416849,505.005114348039,0.0741329956411366,313.891739686483,0.107023465154894,760.58098878371,0.0858466372712186,445.529778246524,0.0321772365337435,414.984071933076,0.0257474564250888,249.177997713661,0.0347398633387929,488.814131441356,0.0271814103316597,279.198403113047,0.0389120579062102,630.902899468275,0.031212851659117,384.420020341855,0.689400318998224,403.67535879914,0.573951267123192,256.78107327331,0.774261278126352,562.920642771171,0.637093423357238,328.864697400701,0.928289310685506,904.494917462649,0.75320660168353,518.342340178403,0.392514323897532,416.421655531763,0.325955237101251,257.386111050418,0.441430539068642,553.167106204517,0.362631077507239,335.522125624349,0.529537069716779,883.721795513338,0.429067367535148,517.972620080597,0.196070793693472,403.063835213224,0.161993405222259,253.845766277967,0.218054627464161,518.321239878713,0.177916071055341,323.78267011958,0.257966439047811,818.272788274916,0.207408359337886,458.884883600619,0.0649285923218768,380.739056673442,0.0528987532729637,244.47663175637,0.0709276846238657,474.864109874369,0.0569604203064666,283.919050698832,0.0812202403534034,649.068284832878,0.0639825082187884,367.702813935636
Irvine CA,-117.8,33.65,so cal,0.731030275860569,394.194656078917,0.594252817410689,247.350304839345,0.79986393149571,487.949246281849,0.642339069256282,291.386030655045,0.926298752407909,665.669443689466,0.732995616443006,396.843226151959,0.233962578096773,388.649441620391,0.189920774192104,251.12279655609,0.255980982173713,483.485267610118,0.205494507313388,293.059969586524,0.296836668928781,672.304932356544,0.234998594198252,392.662827690803,0.107825007413053,388.167063344738,0.0873894756462439,248.818944030415,0.117196511690018,475.979582154066,0.0938945944165207,286.657303263153,0.13514782084719,645.201738442711,0.106528998472628,377.372425385708,0.0380739213981773,382.726303996146,0.0308785739317734,253.945259671668,0.0405945012824692,437.360821103323,0.0327109808881816,288.129021442386,0.0462963570056058,591.47079554576,0.036135239139108,345.394458610436,1.05800476958131,422.46961146218,0.890778167131508,259.483337811623,1.1956359498131,620.627241031503,0.989477943763051,345.979119697744,1.43067856761608,1077.91276928309,1.16137207941389,571.010832640832,0.614614009404861,404.729095573456,0.504026057229833,248.539358264067,0.67812740634763,499.199658079355,0.549173122112626,304.326896596864,0.793331701171246,730.356049988468,0.632845165613195,429.850055374922,0.306402086953141,387.488933610415,0.248957005713656,247.91407989913,0.334593549735469,469.713987667968,0.268386597441431,296.811009855319,0.386584418802641,669.825269359271,0.305471797291385,385.036091761102,0.0997289490751673,378.829986282821,0.0798900037659458,242.558682508674,0.106921669108108,445.292196498456,0.08467826653554,270.115887477901,0.120941877377409,573.514443022668,0.0941938529729549,334.519911302836
Long Beach CA,-118.2,33.8,so cal,0.924292210231933,373.681718446566,0.727415514885174,245.884945387248,0.984856482193087,419.762872296828,0.770345589528348,276.431368822271,1.11259621622746,536.440029897272,0.861787668822052,331.422329380701,0.346083230794639,375.823496411283,0.270422971138175,251.931115391172,0.368109294840524,422.232582422083,0.286301708461264,273.991119206037,0.415215971064579,533.11013076981,0.320372106098491,328.061969973677,0.170651061071735,380.432526255075,0.133134660113207,245.455972414925,0.180873719581043,428.665024993086,0.140250769096026,266.729139390843,0.203018109546677,514.27038634766,0.156078770793896,320.891996697007,0.066973643766664,374.504748678369,0.051722630609237,243.373591165642,0.0703814074964604,412.36580435832,0.05389568585926,258.788232914484,0.0774264699063123,487.15127733082,0.0591155082405281,299.923302577949,1.20457539781712,409.268591524362,1.00397250273426,251.373933374114,1.34434963328886,542.377622764419,1.10308213078588,322.929038490441,1.58959883091189,888.953055957464,1.28082875648406,477.227142041266,0.755965282552056,378.409567175061,0.601395017881816,252.461162637936,0.81458610649662,440.050812420244,0.643721503019834,283.444811364385,0.931835280390985,586.317255194896,0.728915682915271,352.955081082537,0.399026222799168,386.390663657217,0.312691755083607,244.653733540402,0.425142454789836,430.841137990462,0.331186102148083,269.816560954464,0.479725960773721,526.699817572583,0.370345782717501,331.965540764391,0.135073545965993,370.315709531481,0.104749607726316,243.526694506909,0.141732228102881,403.66948687164,0.10925033493274,264.164585223578,0.157135370869964,492.794205201417,0.119619537633257,303.142171670393
Los Angeles CA,-118.25,34.05,so cal,1.13370167165337,382.076832404542,0.903488479725942,241.503336128272,1.2143483808973,437.574041959403,0.958065216389798,269.248998744417,1.37569549062947,554.66791679523,1.07103918336757,337.226965784265,0.342267814112861,372.995311166287,0.269344150623424,248.402926848382,0.363967539869287,420.774325867521,0.284159415460116,270.10307059386,0.409687153512065,538.576039846122,0.316373986641234,323.027990257185,0.151746667788388,370.864467018986,0.119346474309431,245.800474458016,0.160798846456006,415.363615206864,0.125250045391502,266.172537659906,0.179873713710601,527.389152321048,0.138539968292857,314.351445667771,0.0507916397100623,374.547371480686,0.0396917197645114,235.454173434651,0.0532189013145734,406.11882598027,0.0413650376608345,253.284359779004,0.0591327942973892,494.635596936583,0.0452800872616136,300.456264758608,1.40587643076145,412.133927650358,1.18090262134186,260.612072993737,1.5795828705833,587.115838690838,1.30316937057462,334.325183099193,1.87579576361927,1026.70500472222,1.51657557607025,516.390899818481,0.842138073199342,379.144386460092,0.673712417601351,243.232258494111,0.905653275589096,448.234657267513,0.717396601262123,272.912221429467,1.03198602418893,576.157366728319,0.807287018458514,345.870401964603,0.416062224932488,379.684551051023,0.328272079283847,239.296938783089,0.441906509607448,420.754546341552,0.345354736620994,262.453871458048,0.496284870101428,522.255519391008,0.383199832227737,322.052022646541,0.128637957438987,365.13822454368,0.101096755732075,237.273191034326,0.135351046802193,401.772517022969,0.104828234172547,254.374458873305,0.149646988967333,492.499603415735,0.114228438464037,297.391893357683
